SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.08 1.17 0.72,2026:05:20 18:44:38Z,2 deg 58' 29.96 N,101 deg 39' 56.77 E,96
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.13 1.48 0.44,2026:05:20 18:44:39Z,2 deg 58' 30.76 N,101 deg 39' 56.36 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.22 0.62,2026:05:20 18:44:40Z,2 deg 58' 31.54 N,101 deg 39' 55.95 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.32 0.67,2026:05:20 18:44:41Z,2 deg 58' 32.30 N,101 deg 39' 55.54 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.24 0.61,2026:05:20 18:44:42Z,2 deg 58' 33.05 N,101 deg 39' 55.13 E,96
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.05 1.16 0.69,2026:05:20 18:44:43Z,2 deg 58' 33.77 N,101 deg 39' 54.61 E,96
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.05 1.1 0.65,2026:05:20 18:44:44Z,2 deg 58' 34.47 N,101 deg 39' 54.14 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.14 0.58,2026:05:20 18:44:45Z,2 deg 58' 35.14 N,101 deg 39' 53.66 E,91
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.03 1.14 0.55,2026:05:20 18:44:46Z,2 deg 58' 35.78 N,101 deg 39' 53.14 E,88
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.09 0.73,2026:05:20 18:44:47Z,2 deg 58' 36.37 N,101 deg 39' 52.61 E,84
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 1.11 0.45,2026:05:20 18:44:48Z,2 deg 58' 36.92 N,101 deg 39' 52.15 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.05 0.63,2026:05:20 18:44:49Z,2 deg 58' 37.42 N,101 deg 39' 51.68 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.25 0.61,2026:05:20 18:44:50Z,2 deg 58' 37.87 N,101 deg 39' 51.26 E,66
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.06 1.1 0.74,2026:05:20 18:44:51Z,2 deg 58' 38.25 N,101 deg 39' 50.86 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.07 0.59,2026:05:20 18:44:52Z,2 deg 58' 38.62 N,101 deg 39' 50.50 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 0.96 0.81,2026:05:20 18:44:53Z,2 deg 58' 38.96 N,101 deg 39' 50.09 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.31 0.73,2026:05:20 18:44:54Z,2 deg 58' 39.28 N,101 deg 39' 49.74 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.05 0.96 0.66,2026:05:20 18:44:55Z,2 deg 58' 39.58 N,101 deg 39' 49.33 E,53
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.01 0.68,2026:05:20 18:44:56Z,2 deg 58' 39.86 N,101 deg 39' 48.98 E,52
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 1.07 0.66,2026:05:20 18:44:58Z,2 deg 58' 40.12 N,101 deg 39' 48.63 E,52
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.08 1.11 0.62,2026:05:20 18:44:59Z,2 deg 58' 40.39 N,101 deg 39' 48.22 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.13 0.75,2026:05:20 18:45:00Z,2 deg 58' 40.66 N,101 deg 39' 47.81 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 0.99 0.68,2026:05:20 18:45:01Z,2 deg 58' 40.90 N,101 deg 39' 47.45 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.12 0.73,2026:05:20 18:45:02Z,2 deg 58' 41.14 N,101 deg 39' 47.05 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.07 1.17 0.89,2026:05:20 18:45:03Z,2 deg 58' 41.38 N,101 deg 39' 46.64 E,52
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.05 0.7,2026:05:20 18:45:04Z,2 deg 58' 41.62 N,101 deg 39' 46.22 E,53
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.1 1.13 0.64,2026:05:20 18:45:05Z,2 deg 58' 41.86 N,101 deg 39' 45.82 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.05 0.78,2026:05:20 18:45:06Z,2 deg 58' 42.10 N,101 deg 39' 45.35 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.1 1.16 0.44,2026:05:20 18:45:07Z,2 deg 58' 42.33 N,101 deg 39' 44.93 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.08 0.61,2026:05:20 18:45:08Z,2 deg 58' 42.55 N,101 deg 39' 44.47 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.12 0.62,2026:05:20 18:45:09Z,2 deg 58' 42.76 N,101 deg 39' 44.06 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.05 1.15 0.57,2026:05:20 18:45:10Z,2 deg 58' 42.96 N,101 deg 39' 43.65 E,48
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.12 0.23,2026:05:20 18:45:11Z,2 deg 58' 43.13 N,101 deg 39' 43.24 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.13 1.19 0.74,2026:05:20 18:45:12Z,2 deg 58' 43.30 N,101 deg 39' 42.89 E,42
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.21 0.64,2026:05:20 18:45:13Z,2 deg 58' 43.45 N,101 deg 39' 42.59 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.15 0.65,2026:05:20 18:45:14Z,2 deg 58' 43.59 N,101 deg 39' 42.30 E,36
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.1 1.17 0.66,2026:05:20 18:45:15Z,2 deg 58' 43.73 N,101 deg 39' 42.01 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.13 0.63,2026:05:20 18:45:16Z,2 deg 58' 43.86 N,101 deg 39' 41.71 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.07 1.12 0.73,2026:05:20 18:45:17Z,2 deg 58' 43.99 N,101 deg 39' 41.42 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.16 0.8,2026:05:20 18:45:18Z,2 deg 58' 44.13 N,101 deg 39' 41.13 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.09 1.23 0.65,2026:05:20 18:45:19Z,2 deg 58' 44.26 N,101 deg 39' 40.84 E,37
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.05 0.72,2026:05:20 18:45:20Z,2 deg 58' 44.39 N,101 deg 39' 40.48 E,37
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.17 0.71,2026:05:20 18:45:21Z,2 deg 58' 44.54 N,101 deg 39' 40.19 E,39
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.24 0.69,2026:05:20 18:45:22Z,2 deg 58' 44.68 N,101 deg 39' 39.84 E,39
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.12 0.68,2026:05:20 18:45:23Z,2 deg 58' 44.81 N,101 deg 39' 39.55 E,40
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.1 1.19 0.75,2026:05:20 18:45:24Z,2 deg 58' 44.96 N,101 deg 39' 39.19 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.22 0.67,2026:05:20 18:45:25Z,2 deg 58' 45.11 N,101 deg 39' 38.84 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.1 0.77,2026:05:20 18:45:26Z,2 deg 58' 45.26 N,101 deg 39' 38.49 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.08 0.76,2026:05:20 18:45:27Z,2 deg 58' 45.41 N,101 deg 39' 38.14 E,45
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.07 1.16 0.76,2026:05:20 18:45:28Z,2 deg 58' 45.58 N,101 deg 39' 37.73 E,47
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.1 0.85,2026:05:20 18:45:29Z,2 deg 58' 45.75 N,101 deg 39' 37.32 E,50
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.19 0.71,2026:05:20 18:45:30Z,2 deg 58' 45.94 N,101 deg 39' 36.91 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.11 0.74,2026:05:20 18:45:31Z,2 deg 58' 46.12 N,101 deg 39' 36.44 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.09 1.12 0.67,2026:05:20 18:45:32Z,2 deg 58' 46.34 N,101 deg 39' 35.92 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.08 0.68,2026:05:20 18:45:33Z,2 deg 58' 46.58 N,101 deg 39' 35.39 E,64
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.09 1.06 0.68,2026:05:20 18:45:34Z,2 deg 58' 46.84 N,101 deg 39' 34.86 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.09 0.65,2026:05:20 18:45:35Z,2 deg 58' 47.12 N,101 deg 39' 34.33 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.05 1.11 0.69,2026:05:20 18:45:36Z,2 deg 58' 47.39 N,101 deg 39' 33.75 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.04 1.15 0.56,2026:05:20 18:45:37Z,2 deg 58' 47.69 N,101 deg 39' 33.16 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.1 0.67,2026:05:20 18:45:38Z,2 deg 58' 47.99 N,101 deg 39' 32.51 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.1 0.57,2026:05:20 18:45:39Z,2 deg 58' 48.29 N,101 deg 39' 31.87 E,79
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.05 1.1 0.64,2026:05:20 18:45:40Z,2 deg 58' 48.59 N,101 deg 39' 31.23 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.2 0.68,2026:05:20 18:45:41Z,2 deg 58' 48.89 N,101 deg 39' 30.58 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.04 0.64,2026:05:20 18:45:42Z,2 deg 58' 49.18 N,101 deg 39' 29.88 E,78
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 1.21 0.5,2026:05:20 18:45:43Z,2 deg 58' 49.47 N,101 deg 39' 29.29 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.04 0.59,2026:05:20 18:45:44Z,2 deg 58' 49.76 N,101 deg 39' 28.64 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.13 0.49,2026:05:20 18:45:45Z,2 deg 58' 50.06 N,101 deg 39' 28.06 E,75
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.13 0.65,2026:05:20 18:45:46Z,2 deg 58' 50.35 N,101 deg 39' 27.42 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.15 0.57,2026:05:20 18:45:47Z,2 deg 58' 50.65 N,101 deg 39' 26.83 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.1 0.57,2026:05:20 18:45:48Z,2 deg 58' 50.92 N,101 deg 39' 26.24 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.04 1.15 0.71,2026:05:20 18:45:49Z,2 deg 58' 51.19 N,101 deg 39' 25.66 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.06 1.23 0.71,2026:05:20 18:45:50Z,2 deg 58' 51.44 N,101 deg 39' 25.07 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.09 1.21 0.69,2026:05:20 18:45:51Z,2 deg 58' 51.71 N,101 deg 39' 24.55 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.11 1.09 0.75,2026:05:20 18:45:52Z,2 deg 58' 51.96 N,101 deg 39' 23.90 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.08 0.7,2026:05:20 18:45:53Z,2 deg 58' 52.19 N,101 deg 39' 23.32 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.14 0.8,2026:05:20 18:45:54Z,2 deg 58' 52.41 N,101 deg 39' 22.67 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.12 1.1 0.57,2026:05:20 18:45:55Z,2 deg 58' 52.60 N,101 deg 39' 22.03 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.2 0.71,2026:05:20 18:45:56Z,2 deg 58' 52.76 N,101 deg 39' 21.32 E,79
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.11 0.98 0.53,2026:05:20 18:45:57Z,2 deg 58' 52.90 N,101 deg 39' 20.62 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 0.97 0.66,2026:05:20 18:45:58Z,2 deg 58' 53.00 N,101 deg 39' 19.91 E,81
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.09 1.1 0.57,2026:05:20 18:45:59Z,2 deg 58' 53.06 N,101 deg 39' 19.16 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.05 1.21 0.7,2026:05:20 18:46:00Z,2 deg 58' 53.09 N,101 deg 39' 18.45 E,82
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.03 0.68,2026:05:20 18:46:01Z,2 deg 58' 53.08 N,101 deg 39' 17.75 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.16 0.78,2026:05:20 18:46:02Z,2 deg 58' 53.04 N,101 deg 39' 17.05 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.04 1.03 0.67,2026:05:20 18:46:03Z,2 deg 58' 53.00 N,101 deg 39' 16.34 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.03 1.14 0.69,2026:05:20 18:46:04Z,2 deg 58' 52.95 N,101 deg 39' 15.70 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.08 1.1 0.64,2026:05:20 18:46:05Z,2 deg 58' 52.90 N,101 deg 39' 14.99 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.08 0.75,2026:05:20 18:46:06Z,2 deg 58' 52.86 N,101 deg 39' 14.35 E,75
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.11 0.73,2026:05:20 18:46:07Z,2 deg 58' 52.80 N,101 deg 39' 13.65 E,75
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.08 1.1 0.74,2026:05:20 18:46:08Z,2 deg 58' 52.75 N,101 deg 39' 12.95 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.06 0.72,2026:05:20 18:46:09Z,2 deg 58' 52.70 N,101 deg 39' 12.30 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.08 1.13 0.71,2026:05:20 18:46:10Z,2 deg 58' 52.66 N,101 deg 39' 11.60 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.11 1.16 0.67,2026:05:20 18:46:11Z,2 deg 58' 52.61 N,101 deg 39' 10.90 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.05 1.09 0.7,2026:05:20 18:46:12Z,2 deg 58' 52.55 N,101 deg 39' 10.19 E,79
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.18 0.75,2026:05:20 18:46:13Z,2 deg 58' 52.51 N,101 deg 39' 9.43 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.07 1.18 0.77,2026:05:20 18:46:14Z,2 deg 58' 52.46 N,101 deg 39' 8.73 E,82
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.11 1.19 0.71,2026:05:20 18:46:15Z,2 deg 58' 52.41 N,101 deg 39' 7.96 E,84
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 1.16 0.66,2026:05:20 18:46:16Z,2 deg 58' 52.36 N,101 deg 39' 7.15 E,86
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.16 0.51,2026:05:20 18:46:17Z,2 deg 58' 52.30 N,101 deg 39' 6.38 E,87
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.14 0.74,2026:05:20 18:46:18Z,2 deg 58' 52.25 N,101 deg 39' 5.62 E,88
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.03 1.07 0.78,2026:05:20 18:46:19Z,2 deg 58' 52.19 N,101 deg 39' 4.80 E,90
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.06 1.09 0.54,2026:05:20 18:46:20Z,2 deg 58' 52.14 N,101 deg 39' 3.98 E,91
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.19 0.71,2026:05:20 18:46:21Z,2 deg 58' 52.09 N,101 deg 39' 3.16 E,91
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.2 0.68,2026:05:20 18:46:22Z,2 deg 58' 52.03 N,101 deg 39' 2.34 E,92
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.13 1.15 0.69,2026:05:20 18:46:23Z,2 deg 58' 51.96 N,101 deg 39' 1.46 E,92
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.02 1.01 0.69,2026:05:20 18:46:24Z,2 deg 58' 51.89 N,101 deg 39' 0.64 E,92
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.05 1.17 0.76,2026:05:20 18:46:25Z,2 deg 58' 51.82 N,101 deg 38' 59.82 E,92
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.17 0.66,2026:05:20 18:46:26Z,2 deg 58' 51.75 N,101 deg 38' 59.00 E,91
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.14 0.61,2026:05:20 18:46:27Z,2 deg 58' 51.69 N,101 deg 38' 58.18 E,90
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.02 1.14 0.67,2026:05:20 18:46:28Z,2 deg 58' 51.64 N,101 deg 38' 57.36 E,90
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.11 1.2 0.56,2026:05:20 18:46:29Z,2 deg 58' 51.58 N,101 deg 38' 56.60 E,90
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.04 0.75,2026:05:20 18:46:30Z,2 deg 58' 51.52 N,101 deg 38' 55.78 E,88
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 1.16 0.71,2026:05:20 18:46:31Z,2 deg 58' 51.46 N,101 deg 38' 55.01 E,86
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.14 0.69,2026:05:20 18:46:32Z,2 deg 58' 51.40 N,101 deg 38' 54.19 E,85
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0 1.11 0.67,2026:05:20 18:46:33Z,2 deg 58' 51.35 N,101 deg 38' 53.44 E,84
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.1 1.23 0.62,2026:05:20 18:46:34Z,2 deg 58' 51.29 N,101 deg 38' 52.73 E,82
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.07 1.05 0.8,2026:05:20 18:46:35Z,2 deg 58' 51.25 N,101 deg 38' 51.97 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.12 1.27 0.62,2026:05:20 18:46:36Z,2 deg 58' 51.20 N,101 deg 38' 51.26 E,79
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,-0.01 1.03 0.77,2026:05:20 18:46:37Z,2 deg 58' 51.15 N,101 deg 38' 50.56 E,77
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.03 0.97 0.63,2026:05:20 18:46:38Z,2 deg 58' 51.11 N,101 deg 38' 49.86 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.04 1.11 0.67,2026:05:20 18:46:39Z,2 deg 58' 51.06 N,101 deg 38' 49.22 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.05 1.14 0.71,2026:05:20 18:46:40Z,2 deg 58' 51.01 N,101 deg 38' 48.51 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_184412_036.MP4,0.01 1.03 0.7,2026:05:20 18:46:41Z,2 deg 58' 50.96 N,101 deg 38' 47.81 E,77
