SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.07 0,2026:05:21 22:27:29Z,2 deg 56' 2.89 N,101 deg 42' 40.43 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.01 0.05 -0.03,2026:05:21 22:27:30Z,2 deg 56' 3.46 N,101 deg 42' 40.78 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.04 -0.01,2026:05:21 22:27:31Z,2 deg 56' 4.00 N,101 deg 42' 41.13 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.06 -0.01,2026:05:21 22:27:32Z,2 deg 56' 4.53 N,101 deg 42' 41.48 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.04 0.06 -0.02,2026:05:21 22:27:33Z,2 deg 56' 4.53 N,101 deg 42' 41.48 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.04 -0.01,2026:05:21 22:27:34Z,2 deg 56' 5.57 N,101 deg 42' 42.30 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.03 -0.05 0.02,2026:05:21 22:27:35Z,2 deg 56' 5.57 N,101 deg 42' 42.30 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.08 -0.01,2026:05:21 22:27:36Z,2 deg 56' 6.61 N,101 deg 42' 43.12 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 -0.09 0.03,2026:05:21 22:27:37Z,2 deg 56' 7.12 N,101 deg 42' 43.53 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.07 0,2026:05:21 22:27:38Z,2 deg 56' 7.62 N,101 deg 42' 43.88 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.01 0.05,2026:05:21 22:27:39Z,2 deg 56' 8.11 N,101 deg 42' 44.29 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.05 0.03 0.08,2026:05:21 22:27:40Z,2 deg 56' 8.58 N,101 deg 42' 44.65 E,66
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.1 0,2026:05:21 22:27:41Z,2 deg 56' 9.04 N,101 deg 42' 45.05 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.03 0,2026:05:21 22:27:42Z,2 deg 56' 9.50 N,101 deg 42' 45.40 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.07 0.04,2026:05:21 22:27:43Z,2 deg 56' 9.95 N,101 deg 42' 45.82 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.02 0,2026:05:21 22:27:44Z,2 deg 56' 10.41 N,101 deg 42' 46.17 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.1 -0.01,2026:05:21 22:27:45Z,2 deg 56' 10.87 N,101 deg 42' 46.52 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.05 0.07 -0.08,2026:05:21 22:27:46Z,2 deg 56' 11.33 N,101 deg 42' 46.93 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.02 0,2026:05:21 22:27:47Z,2 deg 56' 11.78 N,101 deg 42' 47.28 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.07 -0.04,2026:05:21 22:27:48Z,2 deg 56' 12.23 N,101 deg 42' 47.63 E,62
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.03 0.03 -0.02,2026:05:21 22:27:49Z,2 deg 56' 12.68 N,101 deg 42' 47.92 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.13 0.04,2026:05:21 22:27:50Z,2 deg 56' 12.68 N,101 deg 42' 47.92 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.09 -0.06 0.04,2026:05:21 22:27:51Z,2 deg 56' 13.54 N,101 deg 42' 48.57 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.08 0.05,2026:05:21 22:27:52Z,2 deg 56' 13.97 N,101 deg 42' 48.86 E,57
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 -0.02 0.03,2026:05:21 22:27:53Z,2 deg 56' 14.39 N,101 deg 42' 49.16 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.13 -0.04,2026:05:21 22:27:54Z,2 deg 56' 14.80 N,101 deg 42' 49.45 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.02 0.08 -0.06,2026:05:21 22:27:55Z,2 deg 56' 15.22 N,101 deg 42' 49.74 E,53
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.04 0.05,2026:05:21 22:27:56Z,2 deg 56' 15.63 N,101 deg 42' 49.97 E,53
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.04 -0.03 0.02,2026:05:21 22:27:57Z,2 deg 56' 16.04 N,101 deg 42' 50.21 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.03 0.06,2026:05:21 22:27:58Z,2 deg 56' 16.46 N,101 deg 42' 50.39 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.07 0.02,2026:05:21 22:27:59Z,2 deg 56' 16.46 N,101 deg 42' 50.39 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.03 0,2026:05:21 22:28:00Z,2 deg 56' 16.88 N,101 deg 42' 50.62 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.01 0.03 -0.01,2026:05:21 22:28:01Z,2 deg 56' 17.31 N,101 deg 42' 50.80 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.03 -0.05 0.01,2026:05:21 22:28:02Z,2 deg 56' 17.75 N,101 deg 42' 50.98 E,52
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.06 -0.03,2026:05:21 22:28:03Z,2 deg 56' 18.21 N,101 deg 42' 51.14 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.02 0.04 0,2026:05:21 22:28:04Z,2 deg 56' 18.68 N,101 deg 42' 51.26 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.06 0.04,2026:05:21 22:28:05Z,2 deg 56' 19.16 N,101 deg 42' 51.44 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 0.01 0,2026:05:21 22:28:06Z,2 deg 56' 19.66 N,101 deg 42' 51.56 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 -0.13 0.02,2026:05:21 22:28:07Z,2 deg 56' 20.16 N,101 deg 42' 51.68 E,57
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.04 -0.01 0,2026:05:21 22:28:08Z,2 deg 56' 21.20 N,101 deg 42' 51.79 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 -0.01 -0.04,2026:05:21 22:28:09Z,2 deg 56' 21.20 N,101 deg 42' 51.79 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 -0.09 0.02,2026:05:21 22:28:10Z,2 deg 56' 21.74 N,101 deg 42' 51.85 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.02 0 0,2026:05:21 22:28:11Z,2 deg 56' 22.29 N,101 deg 42' 51.91 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.04 -0.08 0,2026:05:21 22:28:12Z,2 deg 56' 22.85 N,101 deg 42' 51.85 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.01 -0.01,2026:05:21 22:28:13Z,2 deg 56' 23.96 N,101 deg 42' 51.79 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.06 0,2026:05:21 22:28:14Z,2 deg 56' 24.51 N,101 deg 42' 51.68 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.04 0.01 -0.02,2026:05:21 22:28:15Z,2 deg 56' 25.04 N,101 deg 42' 51.62 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.01 0.07 0.01,2026:05:21 22:28:16Z,2 deg 56' 25.04 N,101 deg 42' 51.62 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.05 0 0,2026:05:21 22:28:17Z,2 deg 56' 25.58 N,101 deg 42' 51.50 E,60
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 0.03 0.01,2026:05:21 22:28:18Z,2 deg 56' 26.11 N,101 deg 42' 51.32 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.01 -0.02 0.03,2026:05:21 22:28:19Z,2 deg 56' 26.64 N,101 deg 42' 51.21 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0 0.04 -0.01,2026:05:21 22:28:20Z,2 deg 56' 27.16 N,101 deg 42' 51.03 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,-0.02 0.01 0,2026:05:21 22:28:21Z,2 deg 56' 27.68 N,101 deg 42' 50.86 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222724_2026187A.MP4,0.01 -0.04 0.02,2026:05:21 22:28:22Z,2 deg 56' 28.20 N,101 deg 42' 50.68 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 -0.04 0.03,2026:05:21 22:28:23Z,2 deg 56' 28.70 N,101 deg 42' 50.56 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.04 0,2026:05:21 22:28:24Z,2 deg 56' 29.20 N,101 deg 42' 50.39 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 0 0,2026:05:21 22:28:25Z,2 deg 56' 29.67 N,101 deg 42' 50.21 E,57
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 0,2026:05:21 22:28:26Z,2 deg 56' 30.12 N,101 deg 42' 50.03 E,50
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 -0.02,2026:05:21 22:28:27Z,2 deg 56' 30.55 N,101 deg 42' 49.92 E,48
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.01 0.02,2026:05:21 22:28:28Z,2 deg 56' 30.97 N,101 deg 42' 49.80 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 -0.01,2026:05:21 22:28:29Z,2 deg 56' 31.34 N,101 deg 42' 49.69 E,40
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.02 0.02 -0.01,2026:05:21 22:28:30Z,2 deg 56' 31.69 N,101 deg 42' 49.63 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.01 -0.01,2026:05:21 22:28:31Z,2 deg 56' 32.02 N,101 deg 42' 49.51 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.04 0,2026:05:21 22:28:32Z,2 deg 56' 32.32 N,101 deg 42' 49.45 E,31
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.02 -0.01,2026:05:21 22:28:33Z,2 deg 56' 32.57 N,101 deg 42' 49.39 E,26
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 0.01 0,2026:05:21 22:28:34Z,2 deg 56' 32.78 N,101 deg 42' 49.39 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 0 0.02,2026:05:21 22:28:35Z,2 deg 56' 32.95 N,101 deg 42' 49.33 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.01 0,2026:05:21 22:28:36Z,2 deg 56' 33.05 N,101 deg 42' 49.33 E,10
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.01 0.01,2026:05:21 22:28:37Z,2 deg 56' 33.13 N,101 deg 42' 49.33 E,7
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.02,2026:05:21 22:28:38Z,2 deg 56' 33.19 N,101 deg 42' 49.33 E,5
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.02 0,2026:05:21 22:28:39Z,2 deg 56' 33.23 N,101 deg 42' 49.33 E,3
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.03 0,2026:05:21 22:28:40Z,2 deg 56' 33.25 N,101 deg 42' 49.33 E,2
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 0,2026:05:21 22:28:41Z,2 deg 56' 33.27 N,101 deg 42' 49.33 E,2
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.02,2026:05:21 22:28:42Z,2 deg 56' 33.29 N,101 deg 42' 49.33 E,1
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 -0.01,2026:05:21 22:28:43Z,2 deg 56' 33.29 N,101 deg 42' 49.33 E,1
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.04 -0.02,2026:05:21 22:28:44Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 0,2026:05:21 22:28:45Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.01 0.01,2026:05:21 22:28:46Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.04 -0.02,2026:05:21 22:28:47Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.04 0,2026:05:21 22:28:48Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 0,2026:05:21 22:28:49Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 -0.01 0.02,2026:05:21 22:28:50Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0 -0.01,2026:05:21 22:28:51Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.04 0.01,2026:05:21 22:28:52Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.03 -0.02,2026:05:21 22:28:53Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.01 0,2026:05:21 22:28:54Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.02,2026:05:21 22:28:55Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0,2026:05:21 22:28:56Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.02 -0.03,2026:05:21 22:28:57Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 -0.01,2026:05:21 22:28:58Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:28:59Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 -0.01,2026:05:21 22:29:00Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 0,2026:05:21 22:29:01Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:29:02Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.02 -0.01,2026:05:21 22:29:03Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.04 0.02,2026:05:21 22:29:04Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 -0.01 0.02,2026:05:21 22:29:05Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.04 -0.03,2026:05:21 22:29:06Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.02 0.01,2026:05:21 22:29:07Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:29:08Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.04 -0.01,2026:05:21 22:29:09Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 -0.03,2026:05:21 22:29:10Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.02 -0.03,2026:05:21 22:29:11Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 0.01,2026:05:21 22:29:12Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0.01 0.03 -0.01,2026:05:21 22:29:13Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:29:14Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 0.01,2026:05:21 22:29:15Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,-0.01 -0.02 0.03,2026:05:21 22:29:16Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 0,2026:05:21 22:29:17Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:29:18Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0 0,2026:05:21 22:29:19Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.03 0.01,2026:05:21 22:29:20Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 -0.01 0.02,2026:05:21 22:29:21Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222824_2026189A.MP4,0 0.03 0,2026:05:21 22:29:22Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 -0.01 0.02,2026:05:21 22:29:23Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.03 -0.01,2026:05:21 22:29:24Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.01 0,2026:05:21 22:29:25Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 -0.03 0.02,2026:05:21 22:29:26Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 -0.02 0.03,2026:05:21 22:29:27Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.03 -0.02,2026:05:21 22:29:28Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 -0.02 0.02,2026:05:21 22:29:29Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.03 -0.02,2026:05:21 22:29:30Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.01 0,2026:05:21 22:29:31Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0.01 0.03 -0.03,2026:05:21 22:29:32Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0.01 0.03 -0.02,2026:05:21 22:29:33Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521222924_2026191A.MP4,0 0.03 -0.03,2026:05:21 22:29:34Z,2 deg 56' 33.31 N,101 deg 42' 49.33 E,0
